,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
45611,MTD4842,Akashiwo sanguinea strain BWA,growth rate,0.21877800000000003,day^-1,2.53215e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.532152777777778e-06
45612,MTD4842,Akashiwo sanguinea strain BWA,growth rate,0.261857,day^-1,3.0307499999999997e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.030752314814815e-06
45613,MTD4842,Akashiwo sanguinea strain BWA,growth rate,0.18809700000000001,day^-1,2.177e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.177048611111111e-06
45614,MTD4842,Akashiwo sanguinea strain BWA,growth rate,0.188943,day^-1,2.1868400000000002e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.1868402777777777e-06
45615,MTD4842,Akashiwo sanguinea strain BWA,growth rate,0.21624000000000002,day^-1,2.50277e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.502777777777778e-06
45621,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.308872,day^-1,3.5749000000000003e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.5749074074074073e-06
45622,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.232242,day^-1,2.688e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.6879861111111113e-06
45623,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.279368,day^-1,3.23342e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.233425925925926e-06
45624,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.290919,day^-1,3.36712e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.3671180555555552e-06
45625,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.28713,day^-1,3.3232599999999998e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.323263888888889e-06
45626,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.363502,day^-1,4.2072e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.207199074074074e-06
45627,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.347646,day^-1,4.02368e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.023680555555555e-06
45628,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.334623,day^-1,3.873e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.8729513888888885e-06
45629,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.309423,day^-1,3.58129e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.5812847222222222e-06
45630,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.36287600000000003,day^-1,4.2000000000000004e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.199953703703704e-06
45631,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.46062200000000003,day^-1,5.33127e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,5.331273148148148e-06
45632,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.41169399999999995,day^-1,4.765e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.764976851851851e-06
45633,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.477471,day^-1,5.52628e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,5.526284722222222e-06
45634,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.43773999999999996,day^-1,5.06643e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,5.066435185185185e-06
45635,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.516319,day^-1,5.97591e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,5.975914351851852e-06
45636,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.278043,day^-1,3.2180900000000003e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.2180902777777778e-06
45637,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.281832,day^-1,3.262e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.261944444444445e-06
45638,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.262482,day^-1,3.038e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.037986111111111e-06
45639,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.359896,day^-1,4.16547e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.165462962962963e-06
45640,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.317075,day^-1,3.66985e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.669849537037037e-06
45641,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.190378,day^-1,2.20344e-06,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.203449074074074e-06
45642,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.15476700000000002,day^-1,1.7912799999999998e-06,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,1.7912847222222224e-06
45643,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.233015,day^-1,2.69693e-06,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.6969328703703702e-06
45644,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.22466399999999997,day^-1,2.60028e-06,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.6002777777777775e-06
45645,MTD4843,Akashiwo sanguinea strain GBB,growth rate,0.169482,day^-1,1.9616e-06,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,1.9615972222222223e-06
45651,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.180518,day^-1,2.08933e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.0893287037037036e-06
45652,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.19527,day^-1,2.26007e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.2600694444444444e-06
45653,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.23467,day^-1,2.7160900000000003e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.716087962962963e-06
45654,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.21131,day^-1,2.44572e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.4457175925925927e-06
45655,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.145533,day^-1,1.6844099999999998e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,1.684409722222222e-06
45656,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.287719,day^-1,3.3300800000000004e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.3300810185185185e-06
45657,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.33764,day^-1,3.90787e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.9078703703703704e-06
45658,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.324764,day^-1,3.75884e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.7588425925925925e-06
45659,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.355592,day^-1,4.11565e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.115648148148148e-06
45660,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.330944,day^-1,3.830369999999999e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.830370370370371e-06
45661,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.34220100000000003,day^-1,3.96066e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.960659722222223e-06
45662,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.347462,day^-1,4.02155e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.021550925925926e-06
45663,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.336499,day^-1,3.89467e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.894664351851852e-06
45664,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.35585,day^-1,4.11863e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.1186342592592595e-06
45665,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.333924,day^-1,3.86486e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.864861111111111e-06
45666,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.21885100000000002,day^-1,2.533e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.5329976851851852e-06
45667,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.14740899999999998,day^-1,1.70613e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,1.706122685185185e-06
45668,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.19328399999999998,day^-1,2.23708e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.237083333333333e-06
45669,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.254573,day^-1,2.94644e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.946446759259259e-06
45670,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.20652800000000002,day^-1,2.3903599999999998e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,2.3903703703703706e-06
45671,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.07405410000000001,day^-1,8.57108e-07,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,8.571076388888891e-07
45672,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.0668069,day^-1,7.73228e-07,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,7.732280092592592e-07
45673,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.0735023,day^-1,8.50721e-07,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,8.507210648148149e-07
45674,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.130781,day^-1,1.5136700000000002e-06,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,1.5136689814814815e-06
45675,MTD4844,Akashiwo sanguinea strain RMB,growth rate,0.062355600000000004,day^-1,7.21708e-07,s^-1,33.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,7.217083333333334e-07
45681,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.273482,day^-1,3.1652999999999996e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.165300925925926e-06
45682,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.268111,day^-1,3.10313e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.1031365740740738e-06
45683,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.287866,day^-1,3.3317800000000007e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.3317824074074074e-06
45684,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.290588,day^-1,3.36329e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.3632870370370373e-06
45685,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.28702,day^-1,3.3219999999999997e-06,s^-1,15.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.321990740740741e-06
45686,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.336573,day^-1,3.89552e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.895520833333334e-06
45687,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.346947,day^-1,4.01559e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.015590277777778e-06
45688,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.291029,day^-1,3.3684e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.3683912037037033e-06
45689,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.275873,day^-1,3.193e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.192974537037037e-06
45690,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.30364800000000003,day^-1,3.51444e-06,s^-1,20.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.5144444444444446e-06
45691,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.41754300000000005,day^-1,4.832680000000001e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.832673611111112e-06
45692,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.38105,day^-1,4.4103e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.410300925925926e-06
45693,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.379321,day^-1,4.3902800000000004e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.390289351851852e-06
45694,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.4217,day^-1,4.88079e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.880787037037038e-06
45695,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.421332,day^-1,4.87653e-06,s^-1,25.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.876527777777778e-06
45696,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.40621199999999996,day^-1,4.70153e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.701527777777777e-06
45697,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.283194,day^-1,3.2777e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.2777083333333333e-06
45698,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.291434,day^-1,3.3730800000000007e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.373078703703704e-06
45699,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.294451,day^-1,3.4080000000000002e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,3.4079976851851853e-06
45700,MTD4845,Akashiwo sanguinea strain YRB,growth rate,0.368284,day^-1,4.2625499999999995e-06,s^-1,30.0,celsius,Chromista,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,sanguineum,,,4.262546296296296e-06
