,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits
21041,MTD2546,Gymnodinium catenatum,growth rate,0.08,day^-1,9.259260000000001e-07,s^-1,13.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21042,MTD2546,Gymnodinium catenatum,growth rate,0.15,day^-1,1.7361099999999998e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21043,MTD2546,Gymnodinium catenatum,growth rate,0.27,day^-1,3.125e-06,s^-1,17.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21044,MTD2546,Gymnodinium catenatum,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21045,MTD2546,Gymnodinium catenatum,growth rate,0.28,day^-1,3.24074e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21046,MTD2546,Gymnodinium catenatum,growth rate,0.29,day^-1,3.3564800000000003e-06,s^-1,21.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21047,MTD2546,Gymnodinium catenatum,growth rate,0.37,day^-1,4.28241e-06,s^-1,22.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21048,MTD2546,Gymnodinium catenatum,growth rate,0.37,day^-1,4.28241e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21049,MTD2546,Gymnodinium catenatum,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,25.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21050,MTD2546,Gymnodinium catenatum,growth rate,0.36,day^-1,4.16667e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21051,MTD2546,Gymnodinium catenatum,growth rate,0.36,day^-1,4.16667e-06,s^-1,27.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,
21053,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.26,day^-1,3.00926e-06,s^-1,0.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,
21054,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.29,day^-1,3.3564800000000003e-06,s^-1,2.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,
21055,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,4.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,
21056,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.31,day^-1,3.588e-06,s^-1,6.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,
21057,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.1,day^-1,1.15741e-06,s^-1,8.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,
21058,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.07,day^-1,8.10185e-07,s^-1,10.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,
21063,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.45,day^-1,5.208330000000001e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21064,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.61,day^-1,7.06018e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21065,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21066,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.51,day^-1,5.90278e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21067,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.69,day^-1,7.98611e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21068,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.7,day^-1,8.10185e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21069,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.71,day^-1,8.217589999999998e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21070,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.75,day^-1,8.68056e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21071,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.74,day^-1,8.56481e-06,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21072,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.8,day^-1,9.25926e-06,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21073,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21074,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.86,day^-1,9.9537e-06,s^-1,28.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21075,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.28,day^-1,3.24074e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21076,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.37,day^-1,4.28241e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21077,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.57,day^-1,6.59722e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21078,MTD2548,Gymnodinium isolate 581 (probably G. simplex),growth rate,0.58,day^-1,6.713e-06,s^-1,31.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21085,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.61,day^-1,7.06018e-06,s^-1,19.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21086,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.64,day^-1,7.407410000000001e-06,s^-1,19.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21087,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.78,day^-1,9.02778e-06,s^-1,19.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21088,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.81,day^-1,9.375e-06,s^-1,19.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21089,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.98,day^-1,1.13426e-05,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21090,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.01,day^-1,1.16898e-05,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21091,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.11,day^-1,1.28472e-05,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21092,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.17,day^-1,1.3541700000000001e-05,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21093,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.0,day^-1,1.1574100000000002e-05,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21094,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.06,day^-1,1.22685e-05,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21095,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.07,day^-1,1.2384300000000001e-05,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21096,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,1.16,day^-1,1.34259e-05,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21097,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.67,day^-1,7.75463e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21098,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.68,day^-1,7.87037e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21099,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.83,day^-1,9.60648e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21100,MTD2549,Gymnodinium isolate 582 (probably G. simplex),growth rate,0.83,day^-1,9.60648e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,5.669999999999999e-16,m^3,
21105,MTD2550,Gyrodinium instriatum,growth rate,0.06,day^-1,6.94444e-07,s^-1,10.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,instriatum,2.48e-14,m^3,
21106,MTD2550,Gyrodinium instriatum,growth rate,0.21,day^-1,2.43056e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,instriatum,2.48e-14,m^3,
21107,MTD2550,Gyrodinium instriatum,growth rate,0.38,day^-1,4.3981499999999996e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,instriatum,2.48e-14,m^3,
21108,MTD2550,Gyrodinium instriatum,growth rate,0.49,day^-1,5.6713e-06,s^-1,25.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,instriatum,2.48e-14,m^3,
21109,MTD2550,Gyrodinium instriatum,growth rate,0.43,day^-1,4.97685e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,instriatum,2.48e-14,m^3,
21110,MTD2551,Haematococcus droebakensis,growth rate,0.24,day^-1,2.77778e-06,s^-1,4.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,
21111,MTD2551,Haematococcus droebakensis,growth rate,0.34,day^-1,3.93519e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,
21112,MTD2551,Haematococcus droebakensis,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,
21113,MTD2551,Haematococcus droebakensis,growth rate,0.52,day^-1,6.01852e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,
21114,MTD2551,Haematococcus droebakensis,growth rate,0.39,day^-1,4.51389e-06,s^-1,24.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,
21115,MTD2551,Haematococcus droebakensis,growth rate,0.3,day^-1,3.4722199999999997e-06,s^-1,30.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,
21117,MTD2552,Haematococcus pluvialis,growth rate,0.91,day^-1,1.05324e-05,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,pluvialis,6.55e-17,m^3,
21118,MTD2552,Haematococcus pluvialis,growth rate,1.15,day^-1,1.33102e-05,s^-1,22.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,pluvialis,6.55e-17,m^3,
21119,MTD2552,Haematococcus pluvialis,growth rate,1.26,day^-1,1.45833e-05,s^-1,25.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,pluvialis,6.55e-17,m^3,
21120,MTD2552,Haematococcus pluvialis,growth rate,1.28,day^-1,1.4814800000000001e-05,s^-1,28.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,pluvialis,6.55e-17,m^3,
21121,MTD2552,Haematococcus pluvialis,growth rate,0.68,day^-1,7.87037e-06,s^-1,31.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,pluvialis,6.55e-17,m^3,
21123,MTD2553,Helicotheca tamesis,growth rate,0.04,day^-1,4.6299999999999995e-07,s^-1,10.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Streptotheca,thamensis,6.67e-14,m^3,
21124,MTD2553,Helicotheca tamesis,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,15.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Streptotheca,thamensis,6.67e-14,m^3,
21125,MTD2553,Helicotheca tamesis,growth rate,0.69,day^-1,7.98611e-06,s^-1,20.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Streptotheca,thamensis,6.67e-14,m^3,
21126,MTD2553,Helicotheca tamesis,growth rate,0.92,day^-1,1.0648099999999999e-05,s^-1,25.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Streptotheca,thamensis,6.67e-14,m^3,
21127,MTD2553,Helicotheca tamesis,growth rate,0.53,day^-1,6.13426e-06,s^-1,30.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Streptotheca,thamensis,6.67e-14,m^3,
21128,MTD2554,Heterocapsa triquetra,growth rate,0.46,day^-1,5.324069999999999e-06,s^-1,8.0,celsius,Chromista,,Dinophyceae,Peridiniales,Peridiniaceae,Heterocapsa,triquetra,1.95e-15,m^3,
21129,MTD2554,Heterocapsa triquetra,growth rate,0.56,day^-1,6.48148e-06,s^-1,11.0,celsius,Chromista,,Dinophyceae,Peridiniales,Peridiniaceae,Heterocapsa,triquetra,1.7e-15,m^3,
21130,MTD2554,Heterocapsa triquetra,growth rate,0.85,day^-1,9.838e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Peridiniales,Peridiniaceae,Heterocapsa,triquetra,1.42e-15,m^3,
21131,MTD2554,Heterocapsa triquetra,growth rate,0.85,day^-1,9.838e-06,s^-1,19.0,celsius,Chromista,,Dinophyceae,Peridiniales,Peridiniaceae,Heterocapsa,triquetra,1.37e-15,m^3,
21132,MTD2554,Heterocapsa triquetra,growth rate,0.82,day^-1,9.49074e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Peridiniales,Peridiniaceae,Heterocapsa,triquetra,1.3800000000000001e-15,m^3,
21133,MTD2555,Heterosigma akashiwo,growth rate,0.36,day^-1,4.16667e-06,s^-1,10.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,akashiwo,9.050000000000001e-16,m^3,
21134,MTD2555,Heterosigma akashiwo,growth rate,0.38,day^-1,4.3981499999999996e-06,s^-1,15.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,akashiwo,9.050000000000001e-16,m^3,
21135,MTD2555,Heterosigma akashiwo,growth rate,0.55,day^-1,6.365740000000001e-06,s^-1,20.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,akashiwo,9.050000000000001e-16,m^3,
21136,MTD2555,Heterosigma akashiwo,growth rate,1.01,day^-1,1.16898e-05,s^-1,25.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,akashiwo,9.050000000000001e-16,m^3,
21137,MTD2555,Heterosigma akashiwo,growth rate,0.74,day^-1,8.56481e-06,s^-1,30.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,akashiwo,9.050000000000001e-16,m^3,
21138,MTD2556,Isochrysis galbana,growth rate,0.62,day^-1,7.175930000000001e-06,s^-1,13.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,1.28e-16,m^3,
21139,MTD2556,Isochrysis galbana,growth rate,0.68,day^-1,7.87037e-06,s^-1,16.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,6.999999999999999e-17,m^3,
21140,MTD2556,Isochrysis galbana,growth rate,0.7,day^-1,8.10185e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,6.999999999999999e-17,m^3,
21141,MTD2556,Isochrysis galbana,growth rate,0.72,day^-1,8.33333e-06,s^-1,24.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.5000000000000006e-17,m^3,
21142,MTD2557,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.09,day^-1,1.04167e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21143,MTD2557,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.36,day^-1,4.16667e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21144,MTD2557,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.55,day^-1,6.365740000000001e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21145,MTD2557,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.69,day^-1,7.98611e-06,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21146,MTD2557,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.69,day^-1,7.98611e-06,s^-1,30.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21147,MTD2557,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.02,day^-1,2.31481e-07,s^-1,35.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21148,MTD2558,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.81,day^-1,9.375e-06,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21149,MTD2558,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.97,day^-1,1.1226900000000001e-05,s^-1,27.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21150,MTD2558,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.89,day^-1,1.03009e-05,s^-1,30.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21151,MTD2558,"Isochrysis galbana clone T-ISO, NEPCC 601",growth rate,0.68,day^-1,7.87037e-06,s^-1,33.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21153,MTD2559,Isochrysis galbana,growth rate,0.5,day^-1,5.787000000000001e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21154,MTD2559,Isochrysis galbana,growth rate,0.55,day^-1,6.365740000000001e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21155,MTD2559,Isochrysis galbana,growth rate,0.59,day^-1,6.8287e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21156,MTD2559,Isochrysis galbana,growth rate,0.18,day^-1,2.08333e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21157,MTD2559,Isochrysis galbana,growth rate,1.31,day^-1,1.5162e-05,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21158,MTD2559,Isochrysis galbana,growth rate,0.39,day^-1,4.51389e-06,s^-1,17.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21159,MTD2559,Isochrysis galbana,growth rate,0.56,day^-1,6.48148e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21160,MTD2559,Isochrysis galbana,growth rate,0.6,day^-1,6.944439999999999e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21161,MTD2559,Isochrysis galbana,growth rate,0.63,day^-1,7.291669999999999e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21162,MTD2559,Isochrysis galbana,growth rate,0.81,day^-1,9.375e-06,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21163,MTD2559,Isochrysis galbana,growth rate,1.36,day^-1,1.57407e-05,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21164,MTD2559,Isochrysis galbana,growth rate,1.9,day^-1,2.1990700000000003e-05,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21165,MTD2559,Isochrysis galbana,growth rate,1.96,day^-1,2.26852e-05,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,5.9e-17,m^3,
21166,MTD2560,"Isochrysis galbana strain CCMP1323, Iso.",growth rate,0.93,day^-1,1.07639e-05,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,8.5e-17,m^3,
21167,MTD2560,"Isochrysis galbana strain CCMP1323, Iso.",growth rate,1.3,day^-1,1.50463e-05,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,8.5e-17,m^3,
21168,MTD2560,"Isochrysis galbana strain CCMP1323, Iso.",growth rate,1.9,day^-1,2.1990700000000003e-05,s^-1,20.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,8.5e-17,m^3,
21169,MTD2560,"Isochrysis galbana strain CCMP1323, Iso.",growth rate,3.5,day^-1,4.0509299999999995e-05,s^-1,25.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,galbana,8.5e-17,m^3,
21170,MTD2561,Isochrysis sp. strain PS11,growth rate,0.11,day^-1,1.27315e-06,s^-1,10.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,,8.5e-17,m^3,
